t,d1,d2,d3
14.495,0.150,0.560,0.807
14.497,0.154,0.560,0.809
14.498,0.154,0.557,0.807
14.500,0.153,0.554,0.807
14.502,0.148,0.553,0.805
14.503,0.142,0.555,0.802
14.505,0.134,0.556,0.795
14.507,0.124,0.555,0.789
14.508,0.113,0.552,0.781
14.510,0.100,0.546,0.767
14.512,0.086,0.537,0.750
14.513,0.068,0.524,0.733
14.515,0.050,0.506,0.715
14.517,0.033,0.486,0.696
14.518,0.017,0.468,0.672
14.520,0.006,0.450,0.650
14.522,-0.001,0.429,0.629
14.523,-0.007,0.404,0.605
14.525,-0.012,0.379,0.579
14.527,-0.017,0.357,0.552
14.528,-0.019,0.339,0.535
14.530,-0.020,0.324,0.520
14.532,-0.015,0.312,0.504
14.533,-0.007,0.303,0.490
14.535,0.004,0.299,0.478
14.537,0.016,0.295,0.468
14.538,0.032,0.291,0.462
14.540,0.050,0.292,0.462
14.542,0.065,0.297,0.470
14.543,0.081,0.306,0.483
14.545,0.097,0.319,0.498
14.547,0.113,0.336,0.515
14.548,0.125,0.355,0.533
14.550,0.137,0.374,0.549
14.552,0.147,0.394,0.563
14.553,0.154,0.413,0.577
14.555,0.154,0.430,0.596
14.557,0.153,0.443,0.615
14.558,0.149,0.453,0.629
14.560,0.147,0.458,0.637
14.562,0.143,0.461,0.639
14.563,0.134,0.461,0.638
14.565,0.129,0.457,0.633
14.567,0.125,0.453,0.629
14.568,0.122,0.450,0.623
14.570,0.120,0.445,0.618
14.572,0.121,0.437,0.611
14.573,0.127,0.429,0.602
14.575,0.133,0.425,0.594
14.577,0.137,0.421,0.584
14.578,0.143,0.413,0.574
14.580,0.144,0.408,0.565
14.582,0.144,0.410,0.564
14.583,0.143,0.414,0.566
14.585,0.143,0.416,0.565
14.587,0.141,0.418,0.565
14.588,0.136,0.422,0.568
14.590,0.132,0.427,0.574
14.592,0.126,0.428,0.575
14.593,0.120,0.427,0.573
14.595,0.115,0.423,0.573
14.597,0.111,0.418,0.568
14.598,0.107,0.412,0.561
14.600,0.101,0.405,0.554
14.602,0.097,0.397,0.545
14.603,0.098,0.390,0.536
14.605,0.099,0.383,0.527
14.607,0.098,0.379,0.518
14.608,0.100,0.374,0.508
14.610,0.106,0.369,0.499
14.612,0.109,0.366,0.497
14.613,0.107,0.363,0.494
14.615,0.105,0.359,0.488
14.617,0.105,0.354,0.486
14.618,0.102,0.351,0.489
14.620,0.097,0.349,0.488
14.622,0.090,0.345,0.483
14.623,0.082,0.342,0.478
14.625,0.072,0.345,0.481
14.627,0.063,0.347,0.477
14.628,0.058,0.346,0.468
14.630,0.051,0.340,0.463
14.632,0.049,0.330,0.453
14.633,0.051,0.321,0.444
14.635,0.057,0.310,0.434
14.637,0.063,0.299,0.431
14.638,0.068,0.289,0.425
14.640,0.074,0.283,0.419
14.642,0.081,0.282,0.419
14.643,0.086,0.282,0.418
14.645,0.088,0.286,0.416
14.647,0.088,0.288,0.413
14.648,0.088,0.293,0.414
14.650,0.087,0.301,0.415
14.652,0.085,0.309,0.418
14.653,0.081,0.316,0.422
14.655,0.076,0.318,0.423
14.657,0.070,0.319,0.418
14.658,0.060,0.317,0.411
14.660,0.051,0.310,0.403
14.662,0.042,0.303,0.396
14.663,0.038,0.296,0.389
14.665,0.038,0.288,0.381
14.667,0.040,0.279,0.374
14.668,0.043,0.270,0.368
14.670,0.047,0.263,0.362
14.672,0.050,0.256,0.352
14.673,0.052,0.250,0.343
14.675,0.053,0.247,0.338
14.677,0.056,0.246,0.336
14.678,0.062,0.246,0.334
14.680,0.066,0.245,0.335
14.682,0.075,0.247,0.338
14.683,0.087,0.253,0.340
14.685,0.099,0.261,0.345
14.687,0.105,0.270,0.356
14.688,0.110,0.280,0.370
14.690,0.115,0.293,0.384
14.692,0.113,0.305,0.401
14.693,0.105,0.315,0.416
14.695,0.094,0.320,0.426
14.697,0.083,0.324,0.431
14.698,0.072,0.324,0.432
14.700,0.062,0.321,0.427
14.702,0.057,0.313,0.415
14.703,0.059,0.301,0.404
14.705,0.062,0.288,0.395
14.707,0.070,0.277,0.383
14.708,0.077,0.268,0.372
14.710,0.083,0.263,0.367
14.712,0.088,0.267,0.367
14.713,0.090,0.274,0.372
14.715,0.089,0.283,0.381
14.717,0.085,0.292,0.394
14.718,0.081,0.299,0.408
14.720,0.073,0.303,0.416
14.722,0.063,0.304,0.422
14.723,0.051,0.300,0.418
14.725,0.042,0.293,0.406
14.727,0.037,0.284,0.388
14.728,0.036,0.271,0.365
14.730,0.034,0.257,0.345
14.732,0.037,0.244,0.329
14.733,0.043,0.237,0.320
14.735,0.051,0.233,0.313
14.737,0.058,0.236,0.315
14.738,0.064,0.242,0.326
14.740,0.076,0.252,0.336
14.742,0.085,0.262,0.343
14.743,0.091,0.271,0.347
14.745,0.093,0.281,0.353
14.747,0.096,0.288,0.358
14.748,0.095,0.292,0.361
14.750,0.088,0.295,0.369
14.752,0.081,0.296,0.375
14.753,0.078,0.294,0.382
14.755,0.072,0.289,0.389
14.757,0.062,0.285,0.392
14.758,0.050,0.281,0.390
14.760,0.038,0.277,0.382
14.762,0.028,0.272,0.374
14.763,0.019,0.265,0.364
14.765,0.016,0.258,0.350
14.767,0.017,0.250,0.338
14.768,0.020,0.243,0.328
14.770,0.024,0.237,0.320
14.772,0.029,0.232,0.318
14.773,0.030,0.228,0.318
14.775,0.030,0.224,0.317
14.777,0.032,0.220,0.319
14.778,0.036,0.218,0.320
14.780,0.042,0.217,0.320
14.782,0.049,0.215,0.314
14.783,0.052,0.216,0.309
14.785,0.051,0.220,0.309
14.787,0.052,0.227,0.309
14.788,0.056,0.233,0.309
14.790,0.057,0.237,0.310
14.792,0.057,0.241,0.315
14.793,0.062,0.246,0.322
14.795,0.072,0.253,0.329
14.797,0.082,0.257,0.338
14.798,0.094,0.261,0.343
14.800,0.109,0.267,0.348
14.802,0.127,0.275,0.353
14.803,0.147,0.286,0.360
14.805,0.159,0.298,0.369
14.807,0.166,0.312,0.380
14.808,0.172,0.330,0.400
14.810,0.174,0.351,0.421
14.812,0.171,0.370,0.441
14.813,0.163,0.383,0.457
14.815,0.156,0.391,0.465
14.817,0.151,0.397,0.468
14.818,0.143,0.396,0.464
14.820,0.137,0.389,0.461
14.822,0.131,0.381,0.456
14.823,0.124,0.376,0.449
14.825,0.118,0.370,0.445
14.827,0.115,0.362,0.442
14.828,0.112,0.357,0.435
14.830,0.103,0.351,0.423
14.832,0.092,0.342,0.412
14.833,0.081,0.331,0.405
14.835,0.070,0.322,0.399
14.837,0.059,0.313,0.389
14.838,0.048,0.302,0.379
14.840,0.040,0.291,0.366
14.842,0.038,0.280,0.351
14.843,0.033,0.267,0.331
14.845,0.028,0.257,0.314
14.847,0.020,0.249,0.304
14.848,0.014,0.243,0.299
14.850,0.016,0.238,0.296
14.852,0.020,0.236,0.293
14.853,0.030,0.234,0.293
14.855,0.042,0.229,0.292
14.857,0.058,0.224,0.288
14.858,0.071,0.223,0.284
14.860,0.077,0.227,0.286
14.862,0.082,0.235,0.294
14.863,0.084,0.245,0.303
14.865,0.088,0.260,0.313
14.867,0.092,0.276,0.328
14.868,0.093,0.290,0.342
14.870,0.098,0.299,0.353
14.872,0.102,0.307,0.364
14.873,0.103,0.312,0.375
14.875,0.095,0.313,0.380
14.877,0.086,0.313,0.378
14.878,0.081,0.313,0.377
14.880,0.074,0.313,0.380
14.882,0.063,0.311,0.377
14.883,0.048,0.308,0.369
14.885,0.038,0.303,0.363
14.887,0.029,0.298,0.361
14.888,0.021,0.288,0.355
14.890,0.014,0.276,0.339
14.892,0.012,0.262,0.319
14.893,0.019,0.248,0.306
14.895,0.024,0.233,0.295
14.897,0.027,0.218,0.286
14.898,0.029,0.209,0.275
14.900,0.031,0.208,0.273
14.902,0.033,0.212,0.280
14.903,0.032,0.218,0.288
14.905,0.030,0.226,0.293
14.907,0.028,0.233,0.296
14.908,0.029,0.236,0.302
14.910,0.027,0.236,0.308
14.912,0.024,0.232,0.306
14.913,0.021,0.225,0.301
14.915,0.024,0.218,0.299
14.917,0.029,0.212,0.297
14.918,0.032,0.208,0.295
14.920,0.034,0.206,0.292
14.922,0.034,0.206,0.294
14.923,0.038,0.209,0.299
14.925,0.042,0.217,0.300
14.927,0.044,0.224,0.302
14.928,0.049,0.229,0.301
14.930,0.054,0.230,0.302
14.932,0.060,0.233,0.303
14.933,0.063,0.238,0.308
14.935,0.066,0.241,0.315
14.937,0.066,0.242,0.323
14.938,0.060,0.246,0.328
14.940,0.052,0.251,0.329
14.942,0.047,0.255,0.330
14.943,0.045,0.255,0.328
14.945,0.043,0.253,0.319
14.947,0.046,0.246,0.302
14.948,0.059,0.240,0.290
14.950,0.074,0.238,0.286
14.952,0.084,0.237,0.285
14.953,0.093,0.235,0.285
14.955,0.102,0.238,0.294
14.957,0.113,0.251,0.312
14.958,0.121,0.266,0.332
14.960,0.131,0.280,0.350
14.962,0.147,0.291,0.364
14.963,0.164,0.307,0.382
14.965,0.178,0.325,0.398
14.967,0.189,0.343,0.412
14.968,0.197,0.360,0.428
14.970,0.201,0.376,0.445
14.972,0.198,0.391,0.459
14.973,0.190,0.401,0.468
14.975,0.183,0.407,0.475
14.977,0.171,0.409,0.483
14.978,0.158,0.405,0.486
14.980,0.144,0.400,0.483
14.982,0.135,0.396,0.475
14.983,0.131,0.390,0.467
14.985,0.129,0.380,0.458
14.987,0.129,0.370,0.444
14.988,0.127,0.360,0.432
14.990,0.123,0.351,0.424
14.992,0.119,0.346,0.422
14.993,0.111,0.344,0.421
14.995,0.098,0.343,0.418
14.997,0.084,0.339,0.414
14.998,0.072,0.334,0.408
15.000,0.065,0.328,0.398
15.002,0.061,0.316,0.383
15.003,0.059,0.298,0.367
15.005,0.055,0.281,0.350
15.007,0.057,0.267,0.332
15.008,0.067,0.257,0.318
15.010,0.074,0.251,0.310
15.012,0.080,0.250,0.309
15.013,0.084,0.254,0.310
15.015,0.088,0.262,0.314
15.017,0.086,0.272,0.324
15.018,0.076,0.280,0.336
15.020,0.066,0.285,0.343
15.022,0.055,0.287,0.348
15.023,0.043,0.281,0.347
15.025,0.035,0.271,0.343
15.027,0.027,0.257,0.335
15.028,0.021,0.243,0.323
15.030,0.014,0.230,0.312
15.032,0.010,0.218,0.299
15.033,0.005,0.207,0.286
15.035,0.004,0.195,0.271
15.037,0.015,0.185,0.258
15.038,0.027,0.174,0.249
15.040,0.039,0.163,0.240
15.042,0.051,0.155,0.234
15.043,0.066,0.154,0.235
15.045,0.080,0.165,0.247
15.047,0.087,0.179,0.260
15.048,0.095,0.194,0.272
15.050,0.103,0.211,0.286
15.052,0.110,0.233,0.305
15.053,0.112,0.253,0.322
15.055,0.113,0.267,0.335
15.057,0.111,0.278,0.347
15.058,0.104,0.292,0.363
15.060,0.094,0.302,0.372
15.062,0.088,0.307,0.374
15.063,0.083,0.310,0.376
15.065,0.073,0.313,0.378
15.067,0.066,0.311,0.376
15.068,0.060,0.303,0.369
15.070,0.059,0.293,0.360
15.072,0.058,0.283,0.351
15.073,0.057,0.270,0.339
15.075,0.056,0.255,0.327
15.077,0.050,0.242,0.315
15.078,0.043,0.236,0.306
15.080,0.035,0.231,0.300
15.082,0.026,0.226,0.297
15.083,0.016,0.222,0.294
15.085,0.008,0.217,0.288
15.087,0.006,0.210,0.278
15.088,0.009,0.200,0.268
15.090,0.013,0.188,0.259
15.092,0.015,0.179,0.251
15.093,0.018,0.171,0.243
15.095,0.026,0.166,0.238
15.097,0.038,0.166,0.241
15.098,0.050,0.169,0.244
15.100,0.062,0.173,0.248
15.102,0.076,0.178,0.254
15.103,0.092,0.188,0.261
15.105,0.102,0.201,0.270
15.107,0.101,0.213,0.278
15.108,0.097,0.222,0.287
15.110,0.090,0.232,0.295
15.112,0.080,0.244,0.297
15.113,0.066,0.250,0.300
15.115,0.054,0.252,0.304
15.117,0.044,0.251,0.306
15.118,0.034,0.248,0.303
15.120,0.027,0.243,0.299
15.122,0.019,0.236,0.295
15.123,0.010,0.226,0.287
15.125,0.003,0.211,0.272
15.127,0.001,0.196,0.255
15.128,0.002,0.183,0.243
15.130,0.005,0.172,0.234
15.132,0.013,0.159,0.224
15.133,0.026,0.149,0.212
15.135,0.040,0.147,0.205
15.137,0.054,0.151,0.207
15.138,0.070,0.158,0.214
15.140,0.084,0.166,0.224
15.142,0.093,0.177,0.236
15.143,0.103,0.191,0.255
15.145,0.113,0.209,0.276
15.147,0.121,0.227,0.294
15.148,0.125,0.243,0.310
15.150,0.130,0.256,0.324
15.152,0.134,0.268,0.340
15.153,0.136,0.278,0.351
15.155,0.139,0.284,0.360
15.157,0.141,0.288,0.365
15.158,0.140,0.293,0.368
15.160,0.135,0.297,0.365
15.162,0.128,0.298,0.364
15.163,0.121,0.302,0.368
15.165,0.112,0.306,0.373
15.167,0.100,0.305,0.374
15.168,0.090,0.300,0.371
15.170,0.082,0.295,0.365
15.172,0.076,0.290,0.356
15.173,0.068,0.282,0.343
15.175,0.062,0.271,0.331
15.177,0.057,0.261,0.319
15.178,0.050,0.252,0.309
15.180,0.042,0.243,0.306
15.182,0.038,0.233,0.303
15.183,0.037,0.221,0.296
15.185,0.035,0.212,0.288
15.187,0.030,0.203,0.284
15.188,0.025,0.194,0.278
15.190,0.021,0.187,0.268
15.192,0.019,0.185,0.262
15.193,0.019,0.182,0.261
15.195,0.021,0.175,0.255
15.197,0.022,0.168,0.245
15.198,0.026,0.162,0.234
15.200,0.034,0.156,0.229
15.202,0.041,0.152,0.226
15.203,0.041,0.148,0.217
15.205,0.039,0.146,0.213
15.207,0.041,0.147,0.216
15.208,0.045,0.151,0.226
15.210,0.046,0.156,0.236
15.212,0.047,0.159,0.237
15.213,0.050,0.160,0.241
15.215,0.053,0.162,0.247
15.217,0.058,0.166,0.252
15.218,0.063,0.170,0.254
15.220,0.070,0.174,0.253
15.222,0.072,0.179,0.255
15.223,0.074,0.184,0.255
15.225,0.078,0.189,0.260
15.227,0.082,0.196,0.263
15.228,0.086,0.202,0.266
15.230,0.092,0.209,0.268
15.232,0.096,0.214,0.274
15.233,0.098,0.219,0.282
15.235,0.101,0.226,0.288
15.237,0.098,0.235,0.296
15.238,0.088,0.243,0.309
15.240,0.074,0.246,0.319
15.242,0.063,0.246,0.322
15.243,0.058,0.245,0.323
15.245,0.053,0.242,0.320
15.247,0.050,0.236,0.310
15.248,0.049,0.225,0.291
15.250,0.050,0.215,0.277
15.252,0.049,0.209,0.271
15.253,0.048,0.206,0.264
15.255,0.044,0.201,0.259
15.257,0.037,0.192,0.259
15.258,0.034,0.184,0.260
15.260,0.032,0.176,0.256
15.262,0.029,0.169,0.247
15.263,0.022,0.161,0.242
15.265,0.018,0.153,0.235
15.267,0.017,0.149,0.227
15.268,0.014,0.149,0.222
15.270,0.010,0.149,0.221
15.272,0.009,0.146,0.219
15.273,0.009,0.143,0.213
15.275,0.011,0.141,0.206
15.277,0.015,0.136,0.201
15.278,0.021,0.130,0.194
15.280,0.024,0.125,0.188
15.282,0.025,0.125,0.185
15.283,0.026,0.126,0.189
15.285,0.028,0.131,0.196
15.287,0.031,0.137,0.204
15.288,0.029,0.146,0.214
15.290,0.031,0.153,0.220
15.292,0.037,0.161,0.227
15.293,0.043,0.167,0.230
15.295,0.044,0.169,0.232
15.297,0.042,0.169,0.233
15.298,0.040,0.169,0.235
15.300,0.037,0.174,0.242
15.302,0.031,0.177,0.250
15.303,0.024,0.176,0.253
15.305,0.019,0.174,0.252
15.307,0.013,0.170,0.249
15.308,0.008,0.163,0.242
15.310,0.002,0.149,0.229
15.312,0.000,0.133,0.212
15.313,0.000,0.122,0.201
15.315,0.003,0.114,0.192
15.317,0.010,0.109,0.185
15.318,0.022,0.105,0.181
15.320,0.039,0.106,0.180
15.322,0.056,0.110,0.182
15.323,0.071,0.115,0.182
15.325,0.081,0.122,0.187
15.327,0.086,0.134,0.200
15.328,0.086,0.148,0.213
15.330,0.085,0.163,0.226
15.332,0.082,0.176,0.243
15.333,0.082,0.189,0.262
15.335,0.084,0.197,0.276
15.337,0.087,0.202,0.282
15.338,0.092,0.207,0.288
15.340,0.093,0.214,0.290
15.342,0.092,0.219,0.290
15.343,0.086,0.224,0.291
15.345,0.081,0.227,0.291
15.347,0.076,0.228,0.293
15.348,0.069,0.226,0.295
15.350,0.065,0.219,0.295
15.352,0.062,0.212,0.289
15.353,0.060,0.206,0.280
15.355,0.060,0.202,0.275
15.357,0.055,0.200,0.269
15.358,0.051,0.197,0.263
15.360,0.047,0.194,0.258
15.362,0.046,0.189,0.254
15.363,0.043,0.185,0.249
15.365,0.040,0.182,0.242
15.367,0.043,0.180,0.236
15.368,0.050,0.180,0.232
15.370,0.057,0.179,0.229
15.372,0.065,0.178,0.228
15.373,0.074,0.176,0.231
15.375,0.085,0.174,0.236
15.377,0.096,0.174,0.242
15.378,0.104,0.178,0.248
15.380,0.109,0.186,0.257
15.382,0.111,0.196,0.266
15.383,0.112,0.206,0.274
15.385,0.112,0.217,0.285
15.387,0.109,0.226,0.296
15.388,0.106,0.233,0.305
15.390,0.103,0.236,0.311
15.392,0.103,0.238,0.318
15.393,0.101,0.241,0.321
15.395,0.098,0.241,0.322
15.397,0.096,0.240,0.319
15.398,0.096,0.237,0.312
15.400,0.097,0.237,0.307
15.402,0.096,0.237,0.305
15.403,0.093,0.234,0.303
15.405,0.089,0.231,0.302
15.407,0.086,0.232,0.299
15.408,0.084,0.234,0.297
15.410,0.083,0.231,0.294
15.412,0.083,0.226,0.289
15.413,0.089,0.224,0.285
15.415,0.097,0.223,0.280
15.417,0.107,0.222,0.275
15.418,0.113,0.220,0.276
15.420,0.117,0.222,0.281
15.422,0.120,0.229,0.288
15.423,0.117,0.238,0.297
15.425,0.112,0.245,0.305
15.427,0.102,0.250,0.314
15.428,0.094,0.255,0.320
15.430,0.089,0.257,0.323
15.432,0.086,0.252,0.318
15.433,0.087,0.244,0.307
15.435,0.086,0.234,0.300
15.437,0.087,0.226,0.293
15.438,0.087,0.218,0.287
15.440,0.085,0.213,0.281
15.442,0.084,0.209,0.281
15.443,0.081,0.206,0.282
15.445,0.079,0.203,0.282
15.447,0.077,0.201,0.283
15.448,0.076,0.201,0.283
15.450,0.075,0.202,0.281
15.452,0.075,0.205,0.280
15.453,0.079,0.207,0.276
15.455,0.082,0.210,0.269
15.457,0.088,0.209,0.259
15.458,0.095,0.207,0.253
15.460,0.097,0.206,0.250
15.462,0.094,0.207,0.252
15.463,0.089,0.211,0.257
15.465,0.085,0.215,0.268
15.467,0.081,0.220,0.276
15.468,0.077,0.226,0.278
15.470,0.074,0.229,0.278
15.472,0.072,0.228,0.277
15.473,0.070,0.223,0.273
15.475,0.070,0.217,0.272
15.477,0.067,0.216,0.276
15.478,0.062,0.212,0.283
15.480,0.060,0.207,0.286
15.482,0.059,0.203,0.288
15.483,0.057,0.202,0.291
15.485,0.052,0.200,0.287
15.487,0.049,0.196,0.276
15.488,0.050,0.190,0.263
15.490,0.049,0.185,0.252
15.492,0.049,0.178,0.241
15.493,0.048,0.170,0.231
15.495,0.050,0.164,0.226
15.497,0.051,0.161,0.229
15.498,0.053,0.160,0.234
15.500,0.052,0.160,0.238
15.502,0.051,0.163,0.243
15.503,0.051,0.170,0.247
15.505,0.054,0.174,0.247
15.507,0.054,0.175,0.246
15.508,0.054,0.178,0.247
15.510,0.056,0.182,0.249
15.512,0.060,0.184,0.252
15.513,0.064,0.182,0.254
15.515,0.068,0.183,0.258
15.517,0.072,0.186,0.261
15.518,0.075,0.191,0.264
15.520,0.078,0.194,0.265
15.522,0.081,0.198,0.265
15.523,0.083,0.203,0.267
15.525,0.083,0.207,0.268
15.527,0.085,0.211,0.269
15.528,0.089,0.214,0.270
15.530,0.093,0.217,0.276
15.532,0.098,0.220,0.281
15.533,0.099,0.222,0.286
15.535,0.095,0.224,0.294
15.537,0.089,0.227,0.303
15.538,0.084,0.230,0.309
15.540,0.081,0.231,0.311
15.542,0.077,0.230,0.310
15.543,0.077,0.229,0.310
15.545,0.082,0.227,0.306
15.547,0.093,0.225,0.298
15.548,0.097,0.221,0.290
15.550,0.098,0.219,0.287
15.552,0.097,0.221,0.289
15.553,0.096,0.223,0.293
15.555,0.094,0.228,0.299
15.557,0.090,0.230,0.303
15.558,0.086,0.231,0.307
15.560,0.082,0.230,0.310
15.562,0.078,0.231,0.311
15.563,0.075,0.232,0.307
15.565,0.076,0.228,0.299
15.567,0.077,0.226,0.296
15.568,0.079,0.225,0.298
15.570,0.081,0.224,0.297
15.572,0.083,0.219,0.295
15.573,0.086,0.217,0.297
15.575,0.088,0.215,0.298
15.577,0.091,0.212,0.299
15.578,0.093,0.211,0.296
15.580,0.099,0.214,0.298
15.582,0.105,0.218,0.298
15.583,0.111,0.222,0.294
15.585,0.116,0.226,0.291
15.587,0.121,0.229,0.291
15.588,0.128,0.231,0.295
15.590,0.132,0.235,0.298
15.592,0.134,0.238,0.301
15.593,0.133,0.241,0.310
15.595,0.126,0.247,0.324
15.597,0.117,0.252,0.333
15.598,0.105,0.257,0.340
15.600,0.094,0.258,0.344
15.602,0.083,0.257,0.344
15.603,0.073,0.253,0.340
15.605,0.070,0.245,0.328
15.607,0.065,0.235,0.318
15.608,0.062,0.224,0.306
15.610,0.061,0.215,0.290
15.612,0.063,0.205,0.276
15.613,0.067,0.196,0.266
15.615,0.067,0.190,0.259
15.617,0.070,0.186,0.250
15.618,0.078,0.187,0.251
15.620,0.086,0.187,0.257
15.622,0.093,0.186,0.263
15.623,0.098,0.187,0.266
15.625,0.105,0.194,0.272
15.627,0.112,0.206,0.282
15.628,0.117,0.218,0.289
15.630,0.120,0.229,0.297
15.632,0.121,0.240,0.306
15.633,0.124,0.247,0.314
15.635,0.129,0.251,0.320
15.637,0.128,0.254,0.327
15.638,0.126,0.257,0.330
15.640,0.124,0.259,0.331
15.642,0.122,0.263,0.331
15.643,0.119,0.268,0.331
15.645,0.113,0.268,0.330
15.647,0.109,0.268,0.329
15.648,0.103,0.268,0.328
15.650,0.100,0.267,0.328
15.652,0.100,0.266,0.330
15.653,0.096,0.266,0.333
15.655,0.091,0.267,0.336
15.657,0.085,0.262,0.335
15.658,0.083,0.256,0.329
15.660,0.082,0.252,0.326
15.662,0.076,0.247,0.320
15.663,0.072,0.240,0.312
15.665,0.069,0.232,0.303
15.667,0.072,0.228,0.297
15.668,0.074,0.226,0.292
15.670,0.079,0.223,0.284
15.672,0.085,0.221,0.279
15.673,0.093,0.222,0.278
15.675,0.099,0.225,0.280
15.677,0.097,0.227,0.283
15.678,0.093,0.231,0.286
15.680,0.092,0.235,0.291
15.682,0.092,0.242,0.297
15.683,0.088,0.247,0.298
15.685,0.088,0.250,0.298
15.687,0.092,0.248,0.296
15.688,0.101,0.247,0.296
15.690,0.104,0.246,0.295
15.692,0.105,0.241,0.294
15.693,0.108,0.241,0.295
15.695,0.111,0.244,0.296
15.697,0.111,0.249,0.299
15.698,0.106,0.253,0.301
15.700,0.103,0.254,0.303
15.702,0.100,0.259,0.305
15.703,0.099,0.266,0.308
15.705,0.102,0.268,0.309
15.707,0.106,0.268,0.308
15.708,0.106,0.269,0.307
15.710,0.105,0.272,0.309
15.712,0.103,0.269,0.309
15.713,0.101,0.267,0.311
15.715,0.095,0.267,0.314
15.717,0.092,0.265,0.317
15.718,0.092,0.258,0.318
15.720,0.090,0.252,0.315
15.722,0.088,0.248,0.309
15.723,0.087,0.245,0.301
15.725,0.085,0.240,0.296
15.727,0.079,0.238,0.294
15.728,0.073,0.237,0.291
15.730,0.071,0.236,0.288
15.732,0.070,0.235,0.288
15.733,0.070,0.232,0.287
15.735,0.072,0.228,0.286
15.737,0.076,0.223,0.281
15.738,0.082,0.221,0.278
15.740,0.081,0.220,0.277
15.742,0.077,0.217,0.276
15.743,0.070,0.215,0.278
15.745,0.066,0.214,0.278
15.747,0.066,0.216,0.280
15.748,0.062,0.215,0.277
15.750,0.062,0.214,0.272
15.752,0.067,0.215,0.270
15.753,0.072,0.217,0.271
15.755,0.075,0.219,0.266
15.757,0.078,0.220,0.260
15.758,0.086,0.223,0.263
15.760,0.095,0.222,0.270
15.762,0.100,0.221,0.276
15.763,0.099,0.220,0.280
15.765,0.098,0.221,0.289
15.767,0.096,0.224,0.299
15.768,0.093,0.229,0.306
15.770,0.088,0.235,0.309
15.772,0.086,0.238,0.308
15.773,0.087,0.241,0.307
15.775,0.090,0.243,0.304
15.777,0.091,0.244,0.301
15.778,0.090,0.240,0.297
15.780,0.087,0.237,0.294
15.782,0.082,0.233,0.296
15.783,0.080,0.233,0.295
15.785,0.078,0.230,0.292
15.787,0.074,0.229,0.287
15.788,0.075,0.229,0.281
15.790,0.079,0.230,0.276
15.792,0.082,0.231,0.271
15.793,0.086,0.231,0.268
15.795,0.086,0.231,0.270
15.797,0.087,0.229,0.275
15.798,0.082,0.228,0.284
15.800,0.077,0.230,0.287
15.802,0.077,0.232,0.292
15.803,0.073,0.234,0.295
15.805,0.067,0.235,0.296
15.807,0.064,0.235,0.293
15.808,0.064,0.235,0.290
15.810,0.060,0.234,0.293
15.812,0.053,0.230,0.294
15.813,0.057,0.226,0.289
15.815,0.060,0.223,0.282
15.817,0.059,0.221,0.276
15.818,0.061,0.216,0.270
15.820,0.064,0.208,0.260
15.822,0.067,0.203,0.249
15.823,0.068,0.200,0.245
15.825,0.072,0.200,0.245
15.827,0.081,0.200,0.249
15.828,0.087,0.203,0.254
15.830,0.095,0.208,0.264
15.832,0.101,0.216,0.276
15.833,0.102,0.223,0.287
15.835,0.103,0.230,0.297
15.837,0.103,0.235,0.307
15.838,0.102,0.239,0.315
15.840,0.100,0.242,0.321
15.842,0.097,0.242,0.325
15.843,0.095,0.239,0.327
15.845,0.088,0.235,0.324
15.847,0.076,0.231,0.318
15.848,0.063,0.226,0.312
15.850,0.051,0.225,0.301
15.852,0.039,0.222,0.290
15.853,0.026,0.217,0.279
15.855,0.019,0.207,0.266
15.857,0.021,0.198,0.251
15.858,0.027,0.188,0.238
15.860,0.033,0.178,0.226
15.862,0.042,0.168,0.218
15.863,0.052,0.163,0.214
15.865,0.058,0.165,0.218
15.867,0.058,0.170,0.227
15.868,0.055,0.176,0.233
15.870,0.051,0.182,0.240
15.872,0.043,0.189,0.247
15.873,0.037,0.193,0.254
15.875,0.034,0.192,0.255
15.877,0.034,0.192,0.253
15.878,0.036,0.193,0.253
15.880,0.038,0.193,0.251
15.882,0.042,0.190,0.246
15.883,0.047,0.188,0.241
15.885,0.051,0.192,0.241
15.887,0.053,0.196,0.239
15.888,0.054,0.197,0.240
15.890,0.058,0.196,0.238
15.892,0.063,0.199,0.241
15.893,0.067,0.205,0.246
15.895,0.066,0.208,0.251
15.897,0.066,0.207,0.254
15.898,0.065,0.211,0.257
15.900,0.062,0.220,0.263
15.902,0.058,0.226,0.266
15.903,0.054,0.226,0.265
15.905,0.055,0.222,0.262
15.907,0.056,0.219,0.265
15.908,0.055,0.212,0.269
15.910,0.055,0.204,0.269
15.912,0.057,0.196,0.269
15.913,0.059,0.193,0.267
15.915,0.058,0.193,0.263
15.917,0.058,0.195,0.257
15.918,0.061,0.198,0.254
15.920,0.061,0.204,0.251
15.922,0.059,0.208,0.254
15.923,0.057,0.213,0.258
15.925,0.054,0.214,0.263
15.927,0.053,0.215,0.266
15.928,0.047,0.214,0.269
15.930,0.044,0.212,0.274
15.932,0.041,0.208,0.272
15.933,0.043,0.204,0.266
15.935,0.047,0.200,0.261
15.937,0.047,0.197,0.261
15.938,0.051,0.196,0.259
15.940,0.061,0.195,0.254
15.942,0.072,0.196,0.255
15.943,0.078,0.202,0.262
15.945,0.081,0.211,0.268
15.947,0.090,0.224,0.270
15.948,0.100,0.238,0.276
